smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
COC(C(C)CCC(=O)SCC(S)OO)C1CC1,294.4380000000001,2.833000000000001,6,2,4.0,0.29630872337955594,3,55.760000000000005,0,5,3,0.8400582,0.88555634,0.7683382,0.0047949785,0.07049091,0.14843372,0.011367878,0.21957096,0.030829083,0.64108306,0.05533694,0.25820965,0.105277516,0.115327716,0.9917525,0.03793687,0.010218164,0.004988025,0.016055927,0.03171245,0.07255058,0.043698452,0.88215685,0.02915138,0.21408167,0.023170846,0.08661433,0.01843022,0.07030292,0.9042875,0.30323985,-4.4668055,107.077736,76.847496,14.631818,-8.339464,2.3957906,2.4503632,70.39964,-3.2142346,2.7712836,38.80492091388401,58.66432337434095,72.46045694200352,61.37082601054482,63.44463971880493,19.718804920913886,76.60808435852373,35.04393673110721,47.59226713532514,99.89455184534272,98.89279437609842,95.85237258347979,66.67838312829527,44.32337434094904,24.077328646748683,46.0456942003515,55.465729349736385,33.84885764499121,70.15817223198594,41.37082601054482,72.61862917398946,51.00175746924429,70.22847100175747,51.9859402460457,21.370826010544818,40.98418277680141,79.0158172231986,18.769771528998245,27.521968365553604,46.99472759226714,65.13181019332163,40.91388400702988,78.4182776801406,62.39015817223199,41.30052724077329,63.30404217926187,66.5377855887522,81.37082601054482,41.82776801405976,66.57293497363797,95.74692442882251,50.61511423550088,84.07732864674868,90.26362038664324,83.05799648506152,48.611599297012305,81.51142355008788,46.67838312829526,69.98242530755712,46.326889279437616,47.66256590509666,61.195079086115996
COC(C(C)C)C(C)CCC(=O)SCC(S)OO,296.45399999999995,3.079000000000002,6,2,4.0,0.2962909130224536,3,55.760000000000005,0,5,3,0.80009335,0.81876075,0.81189394,0.0024191726,0.045274444,0.11793014,0.0073805065,0.21478036,0.014058244,0.5872715,0.030896258,0.25866327,0.057895802,0.09495916,0.9828383,0.029309828,0.008387508,0.0023890089,0.01155092,0.028920721,0.0667027,0.030338291,0.8863471,0.01550478,0.17150745,0.013631789,0.0525045,0.014221604,0.0456044,0.8997475,0.20920768,-4.467678,118.49258,89.98223,23.94236,-7.6756773,2.3282342,2.5284524,71.764206,-3.3302188,5.5873375,39.54305799648507,62.319859402460466,72.46045694200352,61.37082601054482,63.44463971880493,19.718804920913886,76.60808435852373,35.04393673110721,47.59226713532514,99.89455184534272,98.89279437609842,94.90333919156416,59.26186291739895,53.25131810193322,19.156414762741655,38.840070298769774,44.147627416520216,27.416520210896312,69.56063268892795,29.912126537785593,66.11599297012303,44.49912126537786,70.22847100175747,35.39543057996485,18.207381370826013,36.69595782073814,74.79789103690686,14.094903339191566,16.449912126537786,42.31985940246046,62.636203866432346,36.239015817223205,73.63796133567664,63.198594024604574,36.62565905096661,57.785588752196844,57.57469244288225,73.35676625659052,39.08611599297013,58.62917398945519,95.18453427065027,43.23374340949034,83.90158172231986,92.75922671353253,87.7328646748682,62.636203866432346,85.48330404217927,42.601054481546576,71.66959578207381,47.838312829525485,45.342706502636204,77.11775043936731
COC(I)C(C)CCC(=O)SCC(S)OO,380.269,2.8155000000000006,6,2,4.0,0.16942748447636294,3,55.760000000000005,0,7,5,0.95711213,0.89769775,0.82733214,0.008199741,0.0354213,0.13762915,0.0043959683,0.15682869,0.00933769,0.5976554,0.010167273,0.40914983,0.08420096,0.16797814,0.982456,0.0711421,0.008350985,0.0050147683,0.013402069,0.034530707,0.060558837,0.047012873,0.84948814,0.0037781976,0.30542344,0.05274854,0.10437659,0.014190602,0.14256221,0.9229639,0.12739101,-4.5066404,92.15007,66.5404,20.110933,-8.956362,2.6339307,2.3392673,70.41362,-3.127291,3.4836502,60.66783831282953,58.48857644991213,72.46045694200352,61.37082601054482,63.44463971880493,9.103690685413007,76.60808435852373,35.04393673110721,47.59226713532514,100.00000000000001,99.92970123022847,98.69947275922672,68.26010544815466,57.36379613356767,28.857644991212656,34.376098418277685,51.91564147627417,21.195079086115996,61.89806678383129,24.18277680140598,67.55711775043937,34.55184534270651,88.11950790861161,46.08084358523726,30.36906854130053,36.660808435852374,87.41652021089632,13.989455184534272,27.592267135325134,44.53427065026362,66.78383128295255,31.282952548330407,79.22671353251319,57.39894551845343,25.06151142355009,70.896309314587,78.24253075571178,84.56942003514939,39.08611599297013,79.05096660808437,96.76625659050967,34.76274165202109,81.47627416520211,84.99121265377856,78.76977152899825,57.961335676625666,76.8365553602812,62.03866432337435,67.87346221441125,46.326889279437616,49.876977152899826,65.76449912126539
COC(O)C(C)CCC(=O)SCC(S)OO,270.372,1.3728,7,3,4.0,0.26761273103955957,3,75.99000000000001,0,5,3,0.8726581,0.80485564,0.84255105,0.001997806,0.010352236,0.09225863,0.0015730843,0.13007744,0.0027899968,0.37227982,0.0035860222,0.30747575,0.04694346,0.12433861,0.9634013,0.028639937,0.009121707,0.0028377427,0.004042954,0.012427161,0.044205748,0.009005257,0.67030627,0.0020099517,0.1042006,0.00998744,0.026798055,0.0034474903,0.03382691,0.8647953,0.062561214,-4.626107,79.01641,33.13865,11.984406,-11.789831,1.8665987,0.6424399,39.280476,-1.2740185,2.8069046,32.35500878734622,36.27416520210897,79.85940246045695,78.20738137082601,63.44463971880493,16.977152899824254,76.60808435852373,51.45869947275923,47.59226713532514,99.89455184534272,98.89279437609842,96.66080843585237,57.71528998242531,61.08963093145871,17.855887521968366,16.098418277680143,34.72759226713533,11.669595782073815,56.27416520210897,8.787346221441126,43.40949033391916,26.713532513181022,77.99648506151144,30.755711775043938,22.70650263620387,32.4780316344464,74.48154657293497,16.133567662565905,18.418277680140598,26.889279437609844,41.72231985940246,16.30931458699473,56.41476274165203,42.07381370826011,19.578207381370827,45.13181019332162,51.00175746924429,60.17574692442883,24.323374340949037,52.61862917398946,91.45869947275924,26.85413005272408,72.02108963093147,79.40246045694201,56.41476274165203,43.72583479789104,56.59050966608085,16.906854130052725,40.84358523725835,19.929701230228474,80.7029876977153,61.58172231985941
COC(C(N)=O)C(C)CCC(=O)SCC(S)OO,297.39799999999997,0.9082999999999994,7,3,4.0,0.25311720983666486,3,98.85000000000001,0,5,3,0.90467215,0.78500026,0.8083559,0.0015013332,0.012026791,0.11424212,0.0019117405,0.07813087,0.0025998175,0.4111425,0.0029628924,0.2974109,0.070624925,0.2177184,0.9332274,0.045140542,0.011855343,0.0024144943,0.004855427,0.02018477,0.059128202,0.019697504,0.5369103,0.0016475071,0.13426821,0.024040002,0.042988658,0.0030979228,0.072277196,0.8627545,0.0533368,-4.904872,54.699226,24.05083,0.8714779,-13.861905,2.1862998,0.22116923,35.356014,-1.3373396,-0.18715191,39.64850615114236,30.826010544815468,79.85940246045695,78.20738137082601,63.44463971880493,15.53602811950791,76.60808435852373,66.99472759226714,47.59226713532514,99.89455184534272,98.89279437609842,97.50439367311073,55.88752196836556,52.44288224956064,16.379613356766257,18.172231985940247,42.56590509666081,13.391915641476276,40.73813708260106,8.224956063268893,47.416520210896316,25.026362038664324,76.59050966608085,40.702987697715294,36.344463971880494,28.998242530755714,82.14411247803164,22.917398945518457,16.590509666080845,29.701230228471005,54.55184534270651,30.017574692442885,67.69771528998243,35.571177504393674,17.996485061511425,51.59929701230229,66.99472759226714,69.24428822495607,23.12829525483304,66.95957820738138,91.31810193321617,24.956063268892798,52.44288224956064,67.17047451669596,48.43585237258348,23.90158172231986,42.425307557117755,33.67311072056239,33.708260105448154,17.855887521968366,79.57820738137083,33.67311072056239
COC(C(=O)O)C(C)CCC(=O)SCC(S)OO,298.38199999999995,1.5075999999999998,7,3,4.0,0.25698555546375496,3,93.06,0,5,3,0.64216363,0.5255893,0.6926791,0.00041264575,0.0067656226,0.07604775,0.0017788237,0.019370638,0.0026548181,0.15830947,0.00046722498,0.30430803,0.07516617,0.23988232,0.4717393,0.023731103,0.010821909,0.0010876583,0.0014928831,0.015839607,0.05885887,0.012309124,0.09702666,0.00088696496,0.084927194,0.011175289,0.015994795,0.0006514862,0.034476247,0.7544865,0.016194362,-5.2173386,35.700386,8.743518,-13.052704,-14.375072,1.9039768,-0.8689049,49.592884,-1.3727511,-0.90861815,39.89455184534271,37.57469244288225,79.85940246045695,78.20738137082601,63.44463971880493,15.887521968365554,76.60808435852373,63.65553602811951,47.59226713532514,99.89455184534272,98.89279437609842,88.64674868189807,34.62214411247803,32.30228471001758,10.298769771528999,11.072056239015819,29.595782073813712,12.478031634446399,17.398945518453427,8.400702987697716,22.49560632688928,13.602811950790862,77.64499121265379,42.49560632688928,38.59402460456943,15.184534270650264,70.36906854130054,20.210896309314588,9.455184534270652,14.868189806678384,48.26010544815466,29.771528998242534,61.26537785588753,17.258347978910372,13.637961335676627,40.14059753954306,53.743409490333924,50.474516695957824,10.017574692442883,52.86467486818981,79.33216168717048,10.404217926186293,34.97363796133568,53.49736379613357,32.44288224956063,5.272407732864675,38.840070298769774,19.191564147627417,19.156414762741655,27.87346221441125,79.0158172231986,26.46748681898067
COC(c1ccco1)C(C)CCC(=O)SCC(S)OO,320.43199999999996,3.3887000000000023,7,2,4.0,0.3145162970214249,3,68.9,0,5,3,0.81119335,0.862397,0.7887685,0.029772595,0.2718337,0.2050972,0.05707227,0.18285589,0.053869206,0.6648039,0.1524708,0.3207862,0.117713615,0.27671736,0.9962716,0.03462954,0.0097833825,0.019616093,0.049752854,0.039444692,0.08291927,0.06901328,0.8836387,0.044150133,0.29228067,0.051891796,0.13323982,0.04501191,0.08939816,0.8462288,0.3739172,-4.5823402,93.56152,67.87645,7.9813547,-10.499462,2.6956582,2.2346725,68.29876,-2.7539911,2.1904411,47.17047451669596,67.24077328646749,79.85940246045695,61.37082601054482,63.44463971880493,22.144112478031637,76.60808435852373,45.659050966608085,47.59226713532514,99.89455184534272,98.89279437609842,95.11423550087875,63.16344463971881,48.57644991212654,41.195079086115996,72.02108963093147,71.07205623901582,56.97715289982426,65.58875219683657,50.43936731107206,76.02811950790861,63.93673110720563,79.6133567662566,55.2548330404218,41.26537785588753,46.5377855887522,77.5395430579965,17.574692442882252,48.927943760984185,63.55008787346222,70.05272407732865,46.99472759226714,84.07732864674868,62.56590509666081,44.78031634446398,69.8066783831283,78.03163444639719,87.7328646748682,53.35676625659051,71.31810193321617,89.3145869947276,55.95782073813709,75.60632688927944,85.65905096660809,79.5079086115993,36.098418277680146,66.71353251318102,65.65905096660809,66.32688927943761,44.07732864674868,56.695957820738144,56.871704745166966
COC(C(C)=O)C(C)CCC(=O)SCC(S)OO,296.40999999999997,2.012,7,2,4.0,0.29339977885255825,3,72.83000000000001,0,5,3,0.8964928,0.8501755,0.83565366,0.00084206136,0.015407808,0.13229881,0.0019244818,0.11361873,0.003554446,0.5113813,0.003800435,0.29488942,0.06329432,0.1534041,0.97501993,0.039301388,0.010000352,0.0013251507,0.0048537254,0.017698899,0.05320418,0.024852088,0.75941193,0.0031800054,0.14174114,0.017105028,0.045940958,0.0037462297,0.057872944,0.8856497,0.07378124,-4.503294,88.805725,55.37327,4.1118555,-11.011541,2.257852,1.1131573,48.169075,-1.9825245,0.4733697,39.40246045694201,44.9560632688928,79.85940246045695,61.37082601054482,63.44463971880493,19.261862917398947,76.60808435852373,48.80492091388401,47.59226713532514,99.89455184534272,98.89279437609842,97.29349736379615,62.284710017574696,59.507908611599305,13.075571177504395,21.79261862917399,50.36906854130053,13.462214411247805,51.31810193321618,11.458699472759228,57.39894551845343,27.346221441124783,76.27416520210897,37.961335676625666,28.084358523725836,34.55184534270651,79.85940246045695,17.996485061511425,11.142355008787348,29.701230228471005,51.21265377855888,24.077328646748683,70.896309314587,48.189806678383135,23.550087873462218,52.89982425307558,61.72231985940247,70.68541300527241,25.4481546572935,62.67135325131811,93.98945518453428,28.26010544815466,81.58172231985941,83.76098418277681,72.44288224956064,29.349736379613358,62.49560632688929,38.4182776801406,47.17047451669596,26.60808435852373,71.42355008787347,39.789103690685415
COC(=O)C(OC)C(C)CCC(=O)SCC(S)OO,312.40899999999993,1.5959999999999996,8,2,4.0,0.21989422458537122,3,82.06,0,5,3,0.8953433,0.8677969,0.81269294,0.0062324675,0.06437413,0.15400645,0.008854364,0.102145076,0.0057676793,0.560936,0.017914249,0.3152845,0.066771865,0.28724352,0.9903263,0.04116878,0.009575714,0.004966126,0.013265803,0.02176964,0.057849754,0.037733357,0.80143464,0.005391286,0.20667438,0.033381157,0.06692683,0.0077532744,0.076842025,0.86400354,0.09337152,-4.526898,91.94,64.60498,-0.21397057,-11.237976,2.4051552,1.254974,55.024273,-2.0569377,0.28303686,44.463971880492096,39.12126537785589,84.51669595782074,61.37082601054482,63.44463971880493,12.829525483304044,76.60808435852373,55.71177504393673,47.59226713532514,99.89455184534272,98.89279437609842,97.29349736379615,63.971880492091394,53.286467486818985,26.432337434094904,44.39367311072056,57.22319859402461,29.806678383128297,48.08435852372584,17.469244288224957,62.741652021089635,39.5079086115993,79.05096660808437,39.54305799648507,42.00351493848858,39.89455184534271,80.91388400702988,17.152899824253076,27.521968365553604,44.42882249560633,56.660808435852374,28.506151142355012,76.3444639718805,51.9859402460457,27.521968365553604,62.35500878734623,71.35325131810194,77.85588752196837,33.25131810193322,68.26010544815466,91.42355008787347,30.861159929701234,80.0,84.88576449912128,77.78558875219684,21.72231985940246,61.019332161687174,47.48681898066784,49.244288224956065,32.196836555360285,70.26362038664324,37.82073813708261
COC(c1cccs1)C(C)CCC(=O)SCC(S)OO,336.5,3.857200000000002,7,2,4.0,0.31033652015350943,3,55.760000000000005,0,5,3,0.87859476,0.8815653,0.73051935,0.20196326,0.43235475,0.22460112,0.11976447,0.23997025,0.18836758,0.73853576,0.28036365,0.37867135,0.15504849,0.29185244,0.996371,0.071249805,0.01008722,0.058092613,0.11498378,0.07923933,0.108542524,0.15263358,0.90506697,0.07396386,0.485462,0.14577165,0.2652469,0.1502721,0.22190616,0.8875066,0.5531844,-4.650729,116.00531,89.80674,4.9729285,-10.019244,2.4727314,2.7571502,80.886925,-3.3615768,2.8490798,50.72056239015818,74.76274165202109,79.85940246045695,61.37082601054482,63.44463971880493,21.581722319859406,76.60808435852373,35.04393673110721,47.59226713532514,99.89455184534272,98.89279437609842,96.87170474516697,66.15114235500879,37.53954305799649,65.90509666080844,82.56590509666081,74.86818980667839,68.15465729349737,72.12653778558875,70.75571177504395,85.48330404217927,72.79437609841828,85.69420035149386,63.02284710017575,42.53075571177505,46.71353251318102,87.41652021089632,18.172231985940247,64.67486818980669,77.3286467486819,83.40949033391917,60.73813708260106,92.23198594024605,66.36203866432338,49.73637961335677,82.74165202108964,90.57996485061513,94.23550087873463,69.66608084358525,86.11599297012303,94.1652021089631,65.76449912126539,70.33391915641477,92.30228471001759,87.69771528998243,31.036906854130056,70.7908611599297,52.23198594024605,75.57117750439367,56.73110720562391,44.63971880492092,61.82776801405976
C=C(C)C(OC)C(C)CCC(=O)SCC(S)OO,294.438,2.9991000000000017,6,2,4.0,0.22502076655361933,3,55.760000000000005,0,6,3,0.83179694,0.8468822,0.7915827,0.0018149748,0.033059575,0.13120958,0.0049074977,0.16865698,0.010542358,0.56942093,0.015269537,0.2933543,0.07366906,0.09293395,0.98013103,0.042219575,0.009364298,0.001922025,0.00837194,0.027142908,0.057813138,0.033000376,0.8374481,0.0072826073,0.18876863,0.02004712,0.06837009,0.008536435,0.061942447,0.8961283,0.16443525,-4.4838014,111.32908,87.14383,11.353125,-8.413885,2.4971414,2.4448447,69.64514,-3.0199254,2.5802312,38.80492091388401,61.335676625659055,72.46045694200352,61.37082601054482,63.44463971880493,13.04042179261863,76.60808435852373,35.04393673110721,47.59226713532514,99.98242530755712,98.89279437609842,95.64147627416521,62.00351493848858,49.03339191564148,17.188049209138843,33.35676625659051,49.912126537785596,22.39015817223199,63.62038664323375,25.76449912126538,63.65553602811951,38.066783831282955,76.16871704745168,41.93321616871705,18.031634446397188,35.99297012302285,81.30052724077329,16.801405975395433,14.059753954305801,37.36379613356767,61.40597539543059,28.400702987697716,74.58699472759227,55.95782073813709,30.474516695957824,60.105448154657296,64.42882249560633,78.10193321616872,34.516695957820744,63.8664323374341,94.72759226713534,38.73462214411248,82.56590509666081,91.31810193321617,86.6432337434095,42.35500878734622,80.77328646748683,53.67311072056239,69.8066783831283,45.48330404217926,52.40773286467487,59.472759226713535
COC(CO)C(C)CCC(=O)SCC(S)OO,284.399,1.4153,7,3,4.0,0.2572027341320128,3,75.99000000000001,0,5,3,0.84458244,0.7867305,0.81923854,0.0028585186,0.020180754,0.11029875,0.003942903,0.12224847,0.0032708615,0.3976087,0.0074057034,0.31704527,0.050732344,0.1482694,0.9518696,0.03823105,0.010180222,0.0038792212,0.0053411108,0.01586384,0.04817816,0.018088466,0.6642687,0.002956773,0.1304987,0.018045072,0.040716674,0.0035416987,0.051914196,0.86029565,0.0700217,-4.605265,84.56389,40.930515,15.2366085,-11.537887,2.0797863,0.9648241,42.140694,-1.395358,4.2135425,35.746924428822496,36.871704745166966,79.85940246045695,78.20738137082601,63.44463971880493,15.922671353251319,76.60808435852373,51.45869947275923,47.59226713532514,99.89455184534272,98.89279437609842,96.02811950790861,55.99297012302285,55.04393673110721,20.70298769771529,25.58875219683656,40.73813708260106,20.035149384885766,53.602811950790866,9.982425307557119,45.9402460456942,32.30228471001758,79.19156414762742,32.513181019332166,27.381370826010546,31.07205623901582,79.15641476274166,18.629173989455186,23.620386643233747,30.861159929701234,48.26010544815466,19.718804920913886,66.36203866432338,41.82776801405976,22.776801405975398,51.07205623901582,62.601054481546576,68.08435852372584,24.60456942003515,61.05448154657294,91.03690685413007,27.732864674868193,73.63796133567664,81.72231985940246,62.319859402460466,49.42003514938489,58.59402460456943,27.381370826010546,45.237258347978916,21.93321616871705,78.76977152899825,70.33391915641477
CCCC(OC)C(C)CCC(=O)SCC(S)OO,296.45399999999995,3.223100000000002,6,2,4.0,0.28047229470842777,3,55.760000000000005,0,5,3,0.79037464,0.8933253,0.80979395,0.018419946,0.10415212,0.16270575,0.021149969,0.26607916,0.02132621,0.6516015,0.06227683,0.2749619,0.07713482,0.15342174,0.9942936,0.031367972,0.009395991,0.0084459875,0.017790845,0.025043841,0.06410897,0.044003136,0.9236385,0.028774515,0.1955159,0.024526468,0.07362996,0.02094149,0.056851912,0.89701796,0.27193624,-4.4524097,120.51497,88.98671,23.763857,-7.684336,2.297046,2.5407684,71.90733,-3.326603,5.5209146,39.54305799648507,64.71001757469244,72.46045694200352,61.37082601054482,63.44463971880493,17.891036906854133,76.60808435852373,35.04393673110721,47.59226713532514,99.89455184534272,98.89279437609842,94.72759226713534,67.66256590509667,52.93497363796134,36.098418277680146,52.54833040421793,60.597539543058005,42.03866432337434,74.41124780316345,35.95782073813709,74.0597539543058,52.16168717047452,73.25131810193322,43.16344463971881,28.084358523725836,43.374340949033396,75.99297012302286,16.871704745166962,36.41476274165203,48.506151142355016,59.71880492091389,33.98945518453427,78.45342706502637,70.54481546572936,41.195079086115996,60.94903339191565,67.34622144112478,79.15641476274166,43.02284710017575,62.21441124780317,94.76274165202109,48.36555360281196,84.85061511423551,93.14586994727593,87.38137082601055,62.425307557117755,85.4481546572935,40.597539543058,71.81019332161688,47.94376098418278,45.377855887521974,77.01230228471002
COC(C(C)CCC(=O)SCC(S)OO)[N+](=O)[O-],299.37000000000006,1.6571999999999998,8,2,4.0,0.2194756345561444,3,98.9,0,6,3,0.9556319,0.8411714,0.75145996,0.0036822495,0.086418614,0.09691714,0.012610093,0.06012284,0.0046268455,0.47987956,0.0050656805,0.5025618,0.032384954,0.22168048,0.9469798,0.04751373,0.004877585,0.0018030966,0.0064928443,0.024442237,0.05719288,0.029575536,0.64413565,0.002688781,0.26946196,0.0283959,0.078913584,0.0072931154,0.10064069,0.94177735,0.07645364,-4.641488,76.868416,50.451424,-2.9411542,-11.215778,2.3252778,0.8761411,47.479828,-1.8663841,-1.2581538,40.21089630931459,39.75395430579965,84.51669595782074,61.37082601054482,63.44463971880493,12.79437609841828,76.60808435852373,66.99472759226714,47.59226713532514,99.98242530755712,98.89279437609842,98.69947275922672,61.335676625659055,40.98418277680141,22.24956063268893,49.52548330404218,36.30931458699473,35.21968365553603,33.743409490333924,14.481546572934976,53.5676625659051,29.138840070298773,93.81370826010546,21.01933216168717,36.660808435852374,30.615114235500883,83.05799648506152,5.553602811950792,13.462214411247805,33.427065026362044,59.156414762741655,27.768014059753956,73.42706502636204,40.878734622144115,21.93321616871705,68.36555360281196,69.20913884007031,80.35149384885766,32.68892794376099,73.32161687170475,97.78558875219684,28.717047451669597,70.96660808435853,78.45342706502637,68.92794376098419,17.293497363796135,61.12478031634447,42.53075571177505,43.7609841827768,26.045694200351495,73.04042179261863,24.007029876977153
COC(C=C(C)C)C(C)CCC(=O)SCC(S)OO,308.465,3.389200000000002,6,2,4.0,0.22474662342742519,3,55.760000000000005,0,6,3,0.7991468,0.8458149,0.7862117,0.0067236037,0.05579251,0.13336694,0.007985135,0.25207505,0.027054122,0.62707126,0.028266672,0.29640272,0.08216287,0.09940008,0.98088074,0.039980657,0.009564589,0.004231441,0.018695984,0.03647865,0.06632364,0.037383627,0.8907379,0.015334408,0.24131803,0.021760851,0.07809609,0.023250006,0.07037982,0.89006615,0.2772624,-4.4780617,122.93606,95.38877,11.695353,-8.24161,2.2999656,2.5755506,72.116936,-3.1507354,3.1143134,43.2688927943761,67.24077328646749,72.46045694200352,61.37082601054482,63.44463971880493,13.04042179261863,76.60808435852373,35.04393673110721,47.59226713532514,99.98242530755712,98.89279437609842,94.90333919156416,61.89806678383129,47.978910369068544,26.99472759226714,41.6871704745167,50.790861159929705,28.435852372583483,73.21616871704745,40.0,70.7908611599297,43.72583479789104,76.48506151142355,45.237258347978916,18.945518453427066,36.30931458699473,80.31634446397189,17.152899824253076,24.56942003514939,49.279437609841835,68.29525483304043,36.063268892794376,76.2390158172232,63.79613356766257,36.59050966608085,66.11599297012303,65.62390158172232,80.14059753954307,44.463971880492096,66.57293497363797,94.37609841827769,48.787346221441126,83.19859402460457,93.67311072056239,88.89279437609842,43.12829525483304,82.10896309314587,40.77328646748682,72.44288224956064,48.154657293497365,49.34973637961336,63.62038664323375
COC(c1cccnc1)C(C)CCC(=O)SCC(S)OO,331.45899999999995,3.190700000000002,7,2,4.0,0.31340639228496897,3,68.65,0,5,3,0.52511233,0.67327005,0.81142044,0.0142800715,0.23916204,0.18049987,0.075993,0.14503898,0.061855815,0.5680276,0.45758668,0.25005466,0.15324716,0.36865956,0.99915516,0.013797192,0.012990156,0.02783516,0.06304453,0.0213014,0.05371507,0.013278862,0.81215775,0.064815186,0.1770725,0.013341343,0.097983316,0.01852444,0.030505136,0.6367896,0.4467534,-4.7846613,77.76969,53.756664,7.7552733,-11.791019,2.6393394,1.5275083,53.805046,-1.9787403,2.4567485,49.49033391915642,64.14762741652022,79.85940246045695,61.37082601054482,63.44463971880493,22.073813708260108,76.60808435852373,45.51845342706503,47.59226713532514,99.89455184534272,98.89279437609842,80.73813708260106,46.25659050966608,53.11072056239016,33.919156414762746,68.89279437609842,65.41300527240774,61.6871704745167,59.472759226713535,52.40773286467487,63.44463971880493,80.87873462214412,68.64674868189807,62.636203866432346,47.94376098418278,57.60984182776802,56.27416520210897,26.115992970123024,54.34094903339192,68.2249560632689,56.098418277680146,24.60456942003515,62.39015817223199,53.00527240773287,48.43585237258348,58.418277680140605,56.97715289982426,83.55008787346222,41.89806678383129,51.03690685413006,65.83479789103691,60.21089630931459,60.77328646748683,78.73462214411248,71.35325131810194,35.746924428822496,56.59050966608085,62.46045694200352,54.09490333919157,31.142355008787348,71.52899824253076,58.80492091388401
